id,german,english,extra,tags,source_deck
1569408275903,Die Gruppe bestand aus Lehrern und Schülern.,The group was made up of teachers and students.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Die+Gruppe+bestand+aus+Lehrern+und+Schülern.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275904,Der Detektiv hatte sich als alter Herr verkleidet.,The detective disguised himself as an old gentleman.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Detektiv+hatte+sich+als+alter+Herr+verkleidet.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275905,"Es fällt mir schwer, das Wort auszusprechen.",It is difficult for me to pronounce the word.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Es+fällt+mir+schwer,+das+Wort+auszusprechen.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275906,Schlagen Sie dieses Wort in Ihrem Wörterbuch nach.,Look up the word in your dictionary.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Schlagen+Sie+dieses+Wort+in+Ihrem+Wörterbuch+nach.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275907,Ich habe das Wort im Wörterbuch nachgeschlagen.,I looked the word up in the dictionary.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Ich+habe+das+Wort+im+Wörterbuch+nachgeschlagen.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275908,"Ich weiß nicht genau, wie ich dieses Wort aussprechen soll.",I'm not sure how to pronounce the word.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Ich+weiß+nicht+genau,+wie+ich+dieses+Wort+aussprechen+soll.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275909,"Ich bin mir nicht sicher, wie dieses Wort ausgesprochen wird.",I am not sure how to pronounce the word.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Ich+bin+mir+nicht+sicher,+wie+dieses+Wort+ausgesprochen+wird.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275910,"Es wäre besser, wenn du das Wort nachschlägst.",You had better look up the word.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Es+wäre+besser,+wenn+du+das+Wort+nachschlägst.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275911,"Es wäre besser, wenn Sie das Wort nachschlagen.",You had better look up the word.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Es+wäre+besser,+wenn+Sie+das+Wort+nachschlagen.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275912,Schlag doch selbst das Wort nach im Wörterbuch!,Look up the word in the dictionary for yourself.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Schlag+doch+selbst+das+Wort+nach+im+Wörterbuch!+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275913,Schlagen Sie doch das Wort selber nach im Wörterbuch!,Look up the word in the dictionary for yourself.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Schlagen+Sie+doch+das+Wort+selber+nach+im+Wörterbuch!+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275914,Dieses Wort ist nicht in meinem Wörterbuch.,The word is not in my dictionary.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Dieses+Wort+ist+nicht+in+meinem+Wörterbuch.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275915,Das Wort steht nicht in meinem Wörterbuch.,The word is not in my dictionary.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Das+Wort+steht+nicht+in+meinem+Wörterbuch.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275916,"Wenn du die Bedeutung dieses Wortes nicht kennst, musst du es im Wörterbuch nachschlagen.","If you don't know the meaning of the word, you have to look it up in the dictionary.","https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Wenn+du+die+Bedeutung+dieses+Wortes+nicht+kennst,+musst+du+es+im+Wörterbuch+nachschlagen.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275917,"Wenn Sie die Bedeutung dieses Wortes nicht kennen, müssen Sie es im Wörterbuch nachschlagen.","If you don't know the meaning of the word, you have to look it up in the dictionary.","https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Wenn+Sie+die+Bedeutung+dieses+Wortes+nicht+kennen,+müssen+Sie+es+im+Wörterbuch+nachschlagen.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275918,"Können Sie mir sagen, wie man dieses Wort buchstabiert?",Will you tell me how to spell the word?,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Können+Sie+mir+sagen,+wie+man+dieses+Wort+buchstabiert?+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275919,"Kannst Du mir sagen, wie man dieses Wort buchstabiert?",Will you tell me how to spell the word?,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Kannst+Du+mir+sagen,+wie+man+dieses+Wort+buchstabiert?+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275920,"Es gibt ein Gerücht, dass im Tal Gold gefunden wurde.",There is a rumor that gold has been found in the valley.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Es+gibt+ein+Gerücht,+dass+im+Tal+Gold+gefunden+wurde.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275921,"Es gibt ein Gerücht, dass man im Tal Gold gefunden hat.",There is a rumor that gold has been found in the valley.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Es+gibt+ein+Gerücht,+dass+man+im+Tal+Gold+gefunden+hat.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275922,Die Flucht war nicht weniger als ein Wunder.,The escape was nothing less than a miracle.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Die+Flucht+war+nicht+weniger+als+ein+Wunder.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275923,Der Kontinent ist reich an fossilen Brennstoffen.,The continent is abundant in fossil fuels.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Kontinent+ist+reich+an+fossilen+Brennstoffen.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275924,"Der Millionär hatte die Absicht, das Meisterwerk zu erwerben, ganz gleich, was es kosten würde.",The millionaire intended to purchase the masterpiece regardless of cost.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Millionär+hatte+die+Absicht,+das+Meisterwerk+zu+erwerben,+ganz+gleich,+was+es+kosten+würde.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275925,Der Präsident war in seinen jungen Jahren Bauer.,The president was a farmer when he was young.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Präsident+war+in+seinen+jungen+Jahren+Bauer.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275926,"Als sich das große Erdbeben ereignete, war ich gerade zehn Jahre alt.","When the big earthquake occurred, I was just ten.","https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Als+sich+das+große+Erdbeben+ereignete,+war+ich+gerade+zehn+Jahre+alt.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275927,Die Kathedrale geht auf das Mittelalter zurück.,The cathedral dates back to the Middle Ages.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Die+Kathedrale+geht+auf+das+Mittelalter+zurück.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275928,Der Minister widersprach seiner eigenen Stellungnahme.,The minister contradicted his own statement.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Minister+widersprach+seiner+eigenen+Stellungnahme.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275929,Der Minister berief einen seiner Kumpane in eine Schlüsselposition.,The minister appointed one of his cronies to a key position.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Minister+berief+einen+seiner+Kumpane+in+eine+Schlüsselposition.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275930,Der Minister setzte einen seiner Amigos in eine Schlüsselposition ein.,The minister appointed one of his cronies to a key position.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Minister+setzte+einen+seiner+Amigos+in+eine+Schlüsselposition+ein.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275931,"Was hat sie gemacht, als sie sich den groben Schnitzer erlaubte?",What was she doing when she made that blunder?,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Was+hat+sie+gemacht,+als+sie+sich+den+groben+Schnitzer+erlaubte?+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275932,Die Kathedrale hatte ein religiöses Gemälde an der Decke.,The cathedral had a religious painting on its ceiling.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Die+Kathedrale+hatte+ein+religiöses+Gemälde+an+der+Decke.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275933,Nur wenige Passagiere überlebten die Katastrophe.,Few passengers survived the catastrophe.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Nur+wenige+Passagiere+überlebten+die+Katastrophe.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275934,Die Universität graduierte im letzten Jahr fünfhundert Studenten.,The university graduated 500 students last year.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Die+Universität+graduierte+im+letzten+Jahr+fünfhundert+Studenten.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275935,Die Universität vergab im letzten Jahr an fünfhundert Studenten den Abschluss.,The university graduated 500 students last year.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Die+Universität+vergab+im+letzten+Jahr+an+fünfhundert+Studenten+den+Abschluss.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275936,Die Universität wurde von seinem Vater vor zwanzig Jahren gegründet.,The university was founded by his father twenty years ago.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Die+Universität+wurde+von+seinem+Vater+vor+zwanzig+Jahren+gegründet.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275937,Der Präsident der Universität tritt sehr wahrscheinlich zurück.,The president of the university is likely to resign.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Präsident+der+Universität+tritt+sehr+wahrscheinlich+zurück.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275938,Alle Studenten der Universität haben Zugang zur Universitätsbibliothek.,All the students of the university have access to the university library.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Alle+Studenten+der+Universität+haben+Zugang+zur+Universitätsbibliothek.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275939,Sie haben ein sehr gutes Curriculum an der Universität.,They have a very good curriculum at that university.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Sie+haben+ein+sehr+gutes+Curriculum+an+der+Universität.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275940,Sie haben einen sehr guten Lehrplan an der Universität.,They have a very good curriculum at that university.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Sie+haben+einen+sehr+guten+Lehrplan+an+der+Universität.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275941,"Es wird gesagt, dass der Hausbesitzer wohlhabend sei.",They say the landlord used to be well off.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Es+wird+gesagt,+dass+der+Hausbesitzer+wohlhabend+sei.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275942,Der Hauptmann behandelt seine Truppe gut.,That captain handles his troops well.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Hauptmann+behandelt+seine+Truppe+gut.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275943,"Ich weiß nicht, wie ich dieses große Anwesen managen soll.",I don't know how to manage that large estate.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Ich+weiß+nicht,+wie+ich+dieses+große+Anwesen+managen+soll.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275944,Was ist das für ein großes neues Gebäude?,What is that big new building?,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Was+ist+das+für+ein+großes+neues+Gebäude?+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275945,Der Taifun brachte viel Regen mit sich in dieser Gegend.,The typhoon brought lots of rain to that area.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Taifun+brachte+viel+Regen+mit+sich+in+dieser+Gegend.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275946,Der Taifun verhinderte den Start unseres Flugzeugs.,The typhoon prevented our plane from leaving.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Taifun+verhinderte+den+Start+unseres+Flugzeugs.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275947,Drei Viertel der Stadt war durch den Taifun zerstört worden.,Three-fourths of the town was destroyed by the typhoon.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Drei+Viertel+der+Stadt+war+durch+den+Taifun+zerstört+worden.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275948,Das Darlehen hat einen Zinssatz von acht Prozent.,The loan bears an 8% interest.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Das+Darlehen+hat+einen+Zinssatz+von+acht+Prozent.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275949,"Im Wartezimmer war es so laut, dass ich das Ausrufen meines Namens nicht hören konnte.",The waiting room was so noisy that I couldn't hear my name called.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Im+Wartezimmer+war+es+so+laut,+dass+ich+das+Ausrufen+meines+Namens+nicht+hören+konnte.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275950,Das dicke Mädchen verzehrt zu viel zuckerhaltige Nahrung.,That fat girl consumes too much sugary food.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Das+dicke+Mädchen+verzehrt+zu+viel+zuckerhaltige+Nahrung.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275951,"Er ist etwas langsam, aber sonst ist er ein guter Schüler.","He is a little slow, but otherwise he is a good student.","https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Er+ist+etwas+langsam,+aber+sonst+ist+er+ein+guter+Schüler.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275952,Die Dorfbewohner kamen lange Zeit ohne Elektrizität aus.,The villagers have done without electricity for a long time.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Die+Dorfbewohner+kamen+lange+Zeit+ohne+Elektrizität+aus.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275953,"Die Straße, die zum Dorf führt, ist schmal.",There's narrow road to the village.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Die+Straße,+die+zum+Dorf+führt,+ist+schmal.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275954,Das Dorf hat sich im Vergleich zu vor zehn Jahren sehr verändert.,The village is now very different from what it was ten years ago.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Das+Dorf+hat+sich+im+Vergleich+zu+vor+zehn+Jahren+sehr+verändert.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275955,Das Dorf war durch die Überschwemmung isoliert.,The village was isolated by the flood.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Das+Dorf+war+durch+die+Überschwemmung+isoliert.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275956,Das Dorf wurde durch einen starken Sturm isoliert.,The village was isolated by the heavy storm.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Das+Dorf+wurde+durch+einen+starken+Sturm+isoliert.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275957,"Das ist das Haus, in dem ich gewohnt habe, als ich jung war.",This is the house where I used to live when I was young.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Das+ist+das+Haus,+in+dem+ich+gewohnt+habe,+als+ich+jung+war.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275958,"Das ist das Haus, in dem ich meine Jugend verbracht habe.",This is the house where I used to live when I was young.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Das+ist+das+Haus,+in+dem+ich+meine+Jugend+verbracht+habe.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275959,Die meisten Dorfbewohner waren gegen den Plan.,Most people in the village objected to the plan.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Die+meisten+Dorfbewohner+waren+gegen+den+Plan.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275960,Der Großteil der Dorfbevölkerung lehnte den Plan ab.,Most people in the village objected to the plan.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Großteil+der+Dorfbevölkerung+lehnte+den+Plan+ab.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275961,"Es sah so aus, dass in dem Dorf niemand war.",It seemed that there was no one in the village.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Es+sah+so+aus,+dass+in+dem+Dorf+niemand+war.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275962,"Das Dorf ist jetzt nicht mehr das, was es einmal war.",The village is now different from what it used to be.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Das+Dorf+ist+jetzt+nicht+mehr+das,+was+es+einmal+war.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275963,Das Dorf ist mit unserer Stadt durch eine Brücke verbunden.,The village is connected with our town by a bridge.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Das+Dorf+ist+mit+unserer+Stadt+durch+eine+Brücke+verbunden.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275964,Ich bin ihm für den Verlust Rechenschaft schuldig.,I am accountable to him for the loss.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Ich+bin+ihm+für+den+Verlust+Rechenschaft+schuldig.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275965,Der Schaden war durch die Versicherung abgedeckt.,The damage was covered by insurance.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Schaden+war+durch+die+Versicherung+abgedeckt.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275966,Sein Sohn wurde von der Schule verwiesen.,His son was expelled from school.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Sein+Sohn+wurde+von+der+Schule+verwiesen.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275967,Die Geschenke werden die Kinder erfreuen.,The gifts will delight the children.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Die+Geschenke+werden+die+Kinder+erfreuen.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275968,Der Lärm ließ über Stunden nicht nach.,The noise continued for several hours.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Lärm+ließ+über+Stunden+nicht+nach.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275969,Der Lärm hielt mich letzte Nacht vom Schlafen ab.,The noise kept me from sleeping last night.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Lärm+hielt+mich+letzte+Nacht+vom+Schlafen+ab.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275970,Der Lärm hielt mich die ganze Nacht lang wach.,The noise kept me awake all night.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Lärm+hielt+mich+die+ganze+Nacht+lang+wach.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275971,"Ich brauchte lange, um mich an den Lärm zu gewöhnen.",It took a long time to accustom myself to the noise.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Ich+brauchte+lange,+um+mich+an+den+Lärm+zu+gewöhnen.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275972,Der Frost vernichtete die Apfelsinenernte.,The frost rendered the orange crop worthless.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Frost+vernichtete+die+Apfelsinenernte.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275973,"Du kannst die Heizung nicht abdrehen, solange wie das System in Betrieb ist.",You can't turn the heat off as long as the system is operating.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Du+kannst+die+Heizung+nicht+abdrehen,+solange+wie+das+System+in+Betrieb+ist.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275974,"Es war dieser Junge, der die Fensterscheibe zerbrochen hat.",It was this boy that broke the windowpane.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Es+war+dieser+Junge,+der+die+Fensterscheibe+zerbrochen+hat.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275975,Der hagere Mann ruhte sich im Schatten des Schreins aus.,The thin man took a rest in the shade of a shrine.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+hagere+Mann+ruhte+sich+im+Schatten+des+Schreins+aus.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275976,Die Lagerhalle war eine Frontlinie für Drogenhändler.,The warehouse was a front for drug traffickers.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Die+Lagerhalle+war+eine+Frontlinie+für+Drogenhändler.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275977,Ich kann die Zwillinge nicht voneinander unterscheiden.,I can't tell one twin from the other.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Ich+kann+die+Zwillinge+nicht+voneinander+unterscheiden.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275978,Ich kann den einen der Zwillinge nicht von dem anderen unterscheiden.,I can't tell one twin from the other.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Ich+kann+den+einen+der+Zwillinge+nicht+von+dem+anderen+unterscheiden.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275979,Die Zwillinge lassen sich nicht auseinanderhalten.,The twins are indistinguishable from each other.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Die+Zwillinge+lassen+sich+nicht+auseinanderhalten.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275980,Die Zwillinge sehen vollkommen gleich aus.,The twins look exactly alike.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Die+Zwillinge+sehen+vollkommen+gleich+aus.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275981,Die Zwillinge haben sich Masern eingefangen.,The twins have come down with measles.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Die+Zwillinge+haben+sich+Masern+eingefangen.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275982,"Die Zwillinge ähnelten sich dermaßen, dass es schwierig war, sie auseinanderzuhalten.",The twins were so alike that it was difficult to tell them apart.,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Die+Zwillinge+ähnelten+sich+dermaßen,+dass+es+schwierig+war,+sie+auseinanderzuhalten.+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275983,Die Zwillinge gleichen sich wie ein Ei dem anderen.,The twins are as alike as two peas in a pod.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Die+Zwillinge+gleichen+sich+wie+ein+Ei+dem+anderen.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275984,Die Zwillingsschwestern gleichen sich wie zwei Tropfen Wasser.,The twin sisters are alike as two peas in a pod.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Die+Zwillingsschwestern+gleichen+sich+wie+zwei+Tropfen+Wasser.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275985,Die Zwillingsschwestern gleichen sich aufs Haar.,The twin sisters are alike as two peas in a pod.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Die+Zwillingsschwestern+gleichen+sich+aufs+Haar.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275986,Die Zwillingsschwestern gleichen sich wie ein Ei dem anderen.,The twin sisters are alike as two peas in a pod.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Die+Zwillingsschwestern+gleichen+sich+wie+ein+Ei+dem+anderen.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275987,Die Zwillingsbrüder gleichen sich wie ein Ei dem anderen.,The twin brothers are like two peas.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Die+Zwillingsbrüder+gleichen+sich+wie+ein+Ei+dem+anderen.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275988,Können Sie die Zwillinge voneinander unterscheiden?,Can you tell the twins apart?,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Können+Sie+die+Zwillinge+voneinander+unterscheiden?+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275989,Kannst du die Zwillinge voneinander unterscheiden?,Can you tell the twins apart?,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Kannst+du+die+Zwillinge+voneinander+unterscheiden?+,,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275990,"Kannst du bei den Zwillingen sagen, wer wer ist?",Can you tell the twins apart?,"https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Kannst+du+bei+den+Zwillingen+sagen,+wer+wer+ist?+",,100k_German_sentences_with_audio_sorted_by_word_frequency
1569408275991,Der Priester beteiligte sich bei den Spielen der Kinder.,The priest participated in the children's games.,https://translate.google.com/translate_tts?ie=UTF-8&tl=de-DE&client=tw-ob&q=Der+Priester+beteiligte+sich+bei+den+Spielen+der+Kinder.+,,100k_German_sentences_with_audio_sorted_by_word_frequency
